NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
Nice apartment in Prenzlauer Berg,DE,Germany,52.5439626527324,13.4133692077558,Entire home/apt,2,1,1,1,63
BestPlace 3 Cozy Room in PrenzlBerg,DE,Germany,52.5448019523843,13.4135543753549,Entire home/apt,6,1,2,2,90
Helles Zimmer im Prenzlauer Berg - sehr zentral,DE,Germany,52.5473530866973,13.414168392433,Private room,2,1,1,1,35
Charming French-Style Apartment for 1-2,DE,Germany,52.5467838197129,13.4168581612274,Entire home/apt,2,1,1,1,50
HÃ_bsches Zimmer in Prenzlauer Berg,DE,Germany,52.5446544523344,13.4166449345649,Private room,1,1,1,1,15
"Big blue apartment, Prenzlauer Berg",DE,Germany,52.5451543289897,13.4181071873489,Entire home/apt,3,1,1,2,60
"Nice room in comfortable, spacious flat Prenzlberg",DE,Germany,52.5465249076861,13.4164598818838,Private room,3,1,0,1,20
Charming 3-Room Maisonette,DE,Germany,52.5418126077744,13.4200306383506,Entire home/apt,4,1.5,2,2,69
Home of the artist,DE,Germany,52.5403851045744,13.4159082835992,Entire home/apt,2,1,1,1,85
Beautiful furnished room Prenzlberg,DE,Germany,52.5442784269064,13.4153939713298,Private room,2,1,1,1,31
Quiet 2 rooms next Helmholtzplatz,DE,Germany,52.5417876499012,13.4238831588997,Entire home/apt,4,1,2,3,130
SchÃ¶nes Zimmer mitten Ã_ber den DÃ_chern von Berlin,DE,Germany,52.544380627839,13.4149005717699,Private room,2,1,1,1,37
Big & comfy room in the heart of Prenzlauer Berg!,DE,Germany,52.5450596740792,13.4194951434051,Private room,2,1,1,1,35
"GroÃŸes Balkonzimmer, schÃ¶ner Altbau",DE,Germany,52.5447460832897,13.4231741215475,Private room,2,1,1,1,37
Cozy one room apt in Prenzlauerberg,DE,Germany,52.5448827888188,13.4217682450358,Entire home/apt,4,1,1,2,47
"Cozy room in comfortable, spacious flat Prenzlberg",DE,Germany,52.5477477796462,13.4160299195493,Private room,3,1,1,1,20
Quiet cozy fireplace apartment,DE,Germany,52.54244823438,13.4175390306028,Entire home/apt,3,1,1,2,95
Cozy appartement in Berlin's best location,DE,Germany,52.5485715524382,13.415304206016,Private room,2,1,1,1,34
3 Zimmer Wohnung im Prenzlauer Berg,DE,Germany,52.5434901017332,13.413812870857,Entire home/apt,3,1,1,3,85
Nice and silente flat,DE,Germany,52.5447219625154,13.4191945955891,Private room,2,1,1,2,46
1-Raum-Wohnung Berlin Zentral,DE,Germany,52.547184973049,13.4164402096662,Entire home/apt,1,0.5,1,1,29
